userName;score;at;content;label
Pengguna Google;2;28/03/2025 06:37;ini kenapa ya kok selalu PRO gw capek tau ngedit... tinggal dikasih animasi EH ANIMASINYA PRO?? ,EMANGNYA KITA HARUS BAYAR BARU NGEDIT YA?? DULU LHO GA PRO, ANIMASI KOK SEKARANG PRO!? MATA DUITAN YA?????? APA SISTEMNYA SALAH,ATAU KEBURU NAIK HAJI?????? ANIMASI YANG SELALU GW TIAP HARI EDIT DIJADIKAN PRO?? KENAPA SIH MAU LO APA DI PRO PROIN GW CAPEK TAU ANJENK?? LO PIKIR GW KAYA ENGGAK GW GA KAYA JADI KENAPA HARUS DI PROIN?? BIAR APA??;negatif
Pengguna Google;4;28/03/2025 06:33;bagus cuma kadang bug fotonya menjadi hitam tolong diperbaiki..;netral
Pengguna Google;5;28/03/2025 06:29;bagus, cuma iklan nya buruk;positif
Pengguna Google;4;28/03/2025 06:24;lumayan bagus ngedit tapi ada satu masalah mb nya ter lalu besar tolong di kecilin dikit mb nya tapi bagus sih??;negatif
Pengguna Google;5;28/03/2025 06:19;oke selalu;positif
Pengguna Google;1;28/03/2025 06:15;cacut tidak bisa di gunah kn syg;negatif
Pengguna Google;2;28/03/2025 06:14;ini kok gak bisa di download;negatif
Pengguna Google;5;28/03/2025 06:11;aplk nyaa sangatt bagusss;positif
Pengguna Google;5;28/03/2025 06:09;bagusss;positif
Pengguna Google;5;28/03/2025 06:08;aplikasi nya baguss dan memuaskan;positif
Pengguna Google;4;28/03/2025 06:07;bagus utk edit;positif
Pengguna Google;5;28/03/2025 06:07;bagus;positif
Pengguna Google;5;28/03/2025 06:01;ok banget;positif
Pengguna Google;1;28/03/2025 06:00;apalah dikit dikit harus belangganan, padahal dulu banyak yang gratis, sekarang stabilizer aja harus pro, developer kikir??;negatif
Pengguna Google;4;28/03/2025 06:00;bagus;positif
Pengguna Google;5;28/03/2025 05:57;Belom nyoba sihh tapi semoga aja bagus deh gk ngelag apalagi keluar send;netral
Pengguna Google;5;28/03/2025 05:56;dapat mengedit foto dan video;positif
Pengguna Google;1;28/03/2025 05:52;Update terus aplikasinya sampai eror??;negatif
Pengguna Google;2;28/03/2025 05:50;kebanyakan iklan;negatif
Pengguna Google;5;28/03/2025 05:36;templat ini sangat bagus;positif
Pengguna Google;1;28/03/2025 05:30;kebanyakan iklan, mana sekarang apa apa harus pro lagi;negatif
Pengguna Google;4;28/03/2025 05:29;lumayan, bagus lah ya aku suka sii tapi agak ngelag mohon di perbaiki, turuss mb nya kebesaran jadi malas dowloand;negatif
Pengguna Google;3;28/03/2025 05:27;bagus si tapi banyak yang pro, banyak iklan pula;netral
Pengguna Google;1;28/03/2025 05:23;sgt jelek aku sarankan jangan download apk ini;negatif
Pengguna Google;3;28/03/2025 05:23;bagusss siiiii tapi suka ngeleg muluu;netral
Pengguna Google;3;28/03/2025 05:17;Awalnya Aplikasi Yang Sangat Bagus Gak Susah Susah Amat Kalo Mau Ngedit Tapi sekarang kalo mau nyimpan ada watermark nya mana perbayar jdi agak males ngedit di capcut. Tolong Di Perbaiki Lg;negatif
Pengguna Google;1;28/03/2025 05:16;lagu dan vidio nya gk pas ini knp yaa;negatif
Pengguna Google;1;28/03/2025 05:15;ngelek lah iklan lh pro lh, apsih semuanyaa udh berubah pdhl dl gk gini udh gitu berat banget mb ny, bikin kepala pusingg!! kami minta update!! jgn ngelek dn g usah ad yg pro lagii!!.;negatif
Pengguna Google;1;28/03/2025 05:13;aplikasi cap cut nyuri uang aku masak, kan aq bayar pro buat setahun, udh tuh dapet bayar pake google play, eh tiba-tiba dapet notivikasi kalo ada penarikan uang lagi dari google tanpa persetujuan aku, alhasil uang digitalku berkurang gtu aja, ga ikhlas banget sumpah, ada yang punya keluhan yang sama????;negatif
Pengguna Google;1;28/03/2025 05:10;males pake capcut mending pake aligmotion ya ga ada iklan nya;negatif
Pengguna Google;5;28/03/2025 05:08;ternyata aplikasi ini sangat seru sangat bagus;positif
Pengguna Google;3;28/03/2025 05:07;Aplikasinya bagus banget jadi aku bisa buat video, tapi kadang ada template yang ga bisa di gunain kenapa ya? suka lading gitu?;netral
Pengguna Google;5;28/03/2025 04:59;aplikasi ini sangat berguna;positif
Pengguna Google;1;28/03/2025 04:58;Kok capcut punya ku nggak terinstal ya????;negatif
Pengguna Google;1;28/03/2025 04:55;semakin update, capcut malah semakin di tinggalkan orang karena kebanyakan pro dan harus berbayar. terus sudah ada watermark yang orang tidak bisa bebas berkreasi. capcut sudah tidak gratis lagi kayak dulu dan tidak seru lagi kalau updatenya kayak gini. ??;negatif
Pengguna Google;5;28/03/2025 04:53;capcut ini sangat bagsu;positif
Pengguna Google;1;28/03/2025 04:49;gajelas bnyk iklan JUDOL efek rata rata hrus PREM, yaa tapi buat efek oke gpp prem juga tapi ini IKLAN JUDOL nya itu loh, ganggu bgt mending ALIGHT MOTION????;negatif
Pengguna Google;2;28/03/2025 04:49;punya ku gak bisa buat ngexpor;negatif
Pengguna Google;5;28/03/2025 04:47;bagus;positif
Pengguna Google;5;28/03/2025 04:47;OK;netral
Pengguna Google;1;28/03/2025 04:45;sekarang aplikasi nya main berbayar. hilangkan logo aja harus bayar;negatif
Pengguna Google;5;28/03/2025 04:43;mantap men;positif
Pengguna Google;4;28/03/2025 04:41;keren;positif
Pengguna Google;1;28/03/2025 04:37;karna capcut suka ngelleg;negatif
Pengguna Google;5;28/03/2025 04:37;bagus tapi sering bnyak iklan yg membuat saya tidak suka;netral
Pengguna Google;5;28/03/2025 04:36;bagus banget buat ngedit vt;positif
Pengguna Google;5;28/03/2025 04:34;bagus untuk mengedit foto;positif
Pengguna Google;4;28/03/2025 04:29;bagus??;positif
Pengguna Google;5;28/03/2025 04:27;bagus aplikasi nya tpi tolong ya jangan di kasih biaya biaya seperti jadikan yang mau nge download jadi berpikir positif tolong ya kami masih pemula/pelajar capcut ini banyak banget bintang yg 1 2 jadi aku berperasaan untuk aplikasi ini sekali lagi saya minta maaf jika ada perkataan saya yang kurang jelas????????;positif
Pengguna Google;1;28/03/2025 04:27;gbisa di install jlk bgt!!!;negatif
Pengguna Google;1;28/03/2025 04:27;kenapa aplikasi ini berhenti berfungsi diperangkat saya;negatif
Pengguna Google;1;28/03/2025 04:26;lama lama semuanya pro ??;negatif
Pengguna Google;5;28/03/2025 04:25;bagus untuk ngedit pokoknya aku itu kalo mau ngedit vidio vlog itu pasti di cacut dan seratus ribu bagus gak ngelag gak iklan bagus deh pokoknya;positif
Pengguna Google;1;28/03/2025 04:22;iklannya banyak fitur PRO di banyakin yang enggak PRO di perdikit terus juga lemot sering bug layar hitam pula minimal kurangin dulu masalah dari pada kasih fitur PRO terus saya kasih bintang satu soalnya makin kesini makin buruk maaf ya developer;negatif
Pengguna Google;5;28/03/2025 04:20;pokoknya ini aplikasi mantap banget bisa mengabulkan keinginan kita mau jadi tiktoker mau jadi youtuber semuanya ada disini tapi kekurangannya adalah setiap keluar bentar dari aplikasi langsung iklan dan aku meminta kepada developer nya untuk kurangin iklan biar saya enak nanti dan pas ngedit jadi youtuber minecraft ya tapi mantap lah thanks??;netral
Pengguna Google;5;28/03/2025 04:20;bagus banget ????;positif
Pengguna Google;5;28/03/2025 04:20;Wah gilak si ini bisa buat jedak jeduk seru apalagi bisa buat utuk sw??;positif
Pengguna Google;5;28/03/2025 04:16;bagus .;positif
Pengguna Google;5;28/03/2025 04:15;good;positif
Pengguna Google;5;28/03/2025 04:08;terlalu banyak memakan memori;negatif
Pengguna Google;1;28/03/2025 04:05;Bagus ya bagus cuman kebanyakan iklan Ama fitur pro nya bahkan yang kemarin nya banyak yang gratis malah diubah jadi pro jadi harus ngeluarin budget tolong di kurangi fitur pro nya;netral
Pengguna Google;1;28/03/2025 04:05;gabisa didownload,padahal penyimpanan ku udah dikit banget;negatif
Pengguna Google;3;28/03/2025 04:04;Lama banget;negatif
Pengguna Google;5;28/03/2025 04:04;saya sangat suka aplikasi cc ini, sayangnya... iklannya banyak banget ... kalau saran saya... jangan terlalu banyak iklan dan bug yaa developer karena kami juga bisa bertindak kasar kepada handphone ini (seperti dipukul,ngomong kasar, ditijak, dll) dan juga, jikalau boleh, saya mohon supaya premium itu digantikan iklan saja???????????? karena kami orang pas pasan ... tapi, saya tetap sangat suka ?????????? untuk anda,;netral
Pengguna Google;2;28/03/2025 04:03;untuk awal awal saya menggunakan aplikasi tidak ada jeleknya.....sangat bagus tapi sekarang banyak iklan dan fitur pro mulai membeludak yang membuat membatasi pengeditan..tapi aplikasi ini untuk pengeditan hal dasar bagus...ku kasih 2,5 rating...semoga fitur pro ini tidak terlalu banyak dan jika bisa dikurangi...terima kasih;negatif
Pengguna Google;5;28/03/2025 04:01;bagus dan juga suka saya;positif
Pengguna Google;2;28/03/2025 03:55;bagus si sbnrnya, cuman banyak banget filtur pro jadi malas juga buat makai nya apa apa harus pro malahan hampir semuanya pro.;netral
Pengguna Google;1;28/03/2025 03:54;semua pro, kalau gini trus bakal berkurang pengguna nya.;negatif
Pengguna Google;4;28/03/2025 03:53;sebenarnya apk ny bagus tapi kenapa sekarang banyak fitur premium kalo yang dulu kan banyak yang gratis tapi sekarang banyak yang berbayar......;negatif
Pengguna Google;5;28/03/2025 03:52;jadi mudah edit edit untuk saya yg gaptek;negatif
Pengguna Google;3;28/03/2025 03:47;maaf ini kok aplikasinya agak eror ya tolong dibenerin dong jadi sy kasih bintang 3 ya sy mohon tolong di benerin;negatif
Pengguna Google;5;28/03/2025 03:45;aplikasi ini baguss banget sya sangat suka??;positif
Pengguna Google;5;28/03/2025 03:45;sangat bagus;positif
Pengguna Google;3;28/03/2025 03:44;sering lag keluar dan banyak iklan maaf tolong kurangi mb nya itu terlalu besar mohon maaf tpi bagus ada template nya jdi lebih mudah mengedit;negatif
Pengguna Google;3;28/03/2025 03:44;bagus tpi sekarang banyak yang pro;netral
Pengguna Google;3;28/03/2025 03:44;tolong perbaiki aplikasinya min;negatif
Pengguna Google;5;28/03/2025 03:41;sangat senang sekali;positif
Pengguna Google;1;28/03/2025 03:35;kebanyakan pro;negatif
Pengguna Google;5;28/03/2025 03:34;aplikasi lumayan bagus;positif
Pengguna Google;5;28/03/2025 03:33;sangat seru;positif
Pengguna Google;5;28/03/2025 03:30;mudah dan simpel;positif
Pengguna Google;3;28/03/2025 03:27;karena aku kasih bintang 3 itu aku kan sekarang download capcut nah itu gk bisa bisa ??;netral
Pengguna Google;5;28/03/2025 03:21;sangat bagus tapi banyak sekali iklan dan pro yang harus bayar;negatif
Pengguna Google;5;28/03/2025 03:18;bagus banget soalnya jj yang aku mau ada semua??????;positif
Pengguna Google;2;28/03/2025 03:14;sering banget iklan tiba2 terus sekarang fitur2 kebanyakan pro gak kaya dulu tlong bngt ya di berbaiki;negatif
Pengguna Google;4;28/03/2025 03:13;kebanyakan iklan skrng, ??;negatif
Pengguna Google;5;28/03/2025 03:11;sangat puas;positif
Pengguna Google;5;28/03/2025 03:10;sangat bagus tapi kurangin iklan nya jadi GK konsen tapi tetap akan saya kasih bintang ?? 5;negatif
Pengguna Google;5;28/03/2025 03:09;sangat keren;positif
Pengguna Google;5;28/03/2025 03:08;mannttttaapp aplikasi Pembunuh BT hiburan mumer...;positif
Pengguna Google;5;28/03/2025 03:06;capcutnya bagus bgt;positif
Pengguna Google;5;28/03/2025 03:04;cakep Alhamdulillah;positif
Pengguna Google;3;28/03/2025 03:01;mulai pemula;netral
Pengguna Google;5;28/03/2025 02:59;aplikasi ini sangat bagus;positif
Pengguna Google;5;28/03/2025 02:55;mantappp;positif
Pengguna Google;5;28/03/2025 02:54;kalau boleh jujur apk ini bagusssssss banget, tapi kadang ada sedikit bug tapi gpp dah bagus kok,, tapi ada lagi satu keluhan, yaitu, hampir semua fitur-fitur diganti jdi pro;netral
Pengguna Google;5;28/03/2025 02:46;sangat seru saya suka banget ????;positif
Pengguna Google;4;28/03/2025 02:45;aplikasi ini sangat bagus;positif
Pengguna Google;5;28/03/2025 02:41;Saya sukak aplikasi ini bagus;positif
Pengguna Google;5;28/03/2025 02:37;bagus sekali capcus;positif
Pengguna Google;5;28/03/2025 02:36;karena bagus,tapi ada satu yg bikin males ada iklan nya;netral
Pengguna Google;2;28/03/2025 02:34;karna setiap kali aku bikin jj dll selalu ada pro sama pro;negatif
Pengguna Google;5;28/03/2025 02:29;yoi tanpa apa apa;netral
Pengguna Google;5;28/03/2025 02:26;baguss bangett buat JJ;positif
Pengguna Google;2;28/03/2025 02:25;Menurut saya capcut ketika saya mengekspor tiba tiba berhenti di detik seperti 18,5% berulang-ulang tolong perbaiki saya juga liat kalau banyak fitur-fitur pro semenjak rame app capcut rame saya juga sudah mengedit ber-jam jam tapi masih sama saja;negatif
Pengguna Google;1;28/03/2025 02:12;jelek udah gitu doang ??????;negatif
Pengguna Google;5;28/03/2025 02:11;sangat bagus;positif
Pengguna Google;4;28/03/2025 02:11;aplikasi nya bagus klo saya ngedit apa selalu di cap cut ro sejak ada fitur pro jadi ngliwarin bajet banya;negatif
Pengguna Google;5;28/03/2025 02:07;dari dulu sampai sekarang templat di capcut tuh berubah sesuai trend ,bagussss bangettt. Terus juga lagu nya tuh pas ngedit kebanyakan estetik semua ,Tapi kendalanya cuman sih ,kebanyakan pro sekarang apalagi pas efek suaranya cuman bisa di pake beberapa doanh;positif
Pengguna Google;5;28/03/2025 02:05;mantap;positif
Pengguna Google;3;28/03/2025 02:04;kenapa iniii menuhin memoo yaa, tolong buat yang jngn smpe menuhin memo;negatif
Pengguna Google;5;28/03/2025 02:01;mudah;positif
Pengguna Google;3;28/03/2025 02:00;aku suka ????;positif
Pengguna Google;3;28/03/2025 01:56;apalah dikit dikit pro, pantesan banyak yang pake mod;negatif
Pengguna Google;1;28/03/2025 01:51;kebanyakan iklan;negatif
Pengguna Google;5;28/03/2025 01:49;aplikasi ini sangat bagus untuk edit foto dan vidio;positif
Pengguna Google;5;28/03/2025 01:49;muchai;positif
Pengguna Google;5;28/03/2025 01:46;capcut lebih bagus;positif
Pengguna Google;5;28/03/2025 01:45;??;positif
Pengguna Google;1;28/03/2025 01:44;kenapa suruh bayar;negatif
Pengguna Google;5;28/03/2025 01:43;bgus bgus aja;positif
Pengguna Google;1;28/03/2025 01:41;APALAH LAMA KELAMAAN SEMUA PRO BERBAYAR ,JADI MALES PAKE CC;negatif
Pengguna Google;5;28/03/2025 01:40;bisa untuk membuat vidio anomali ????;positif
Pengguna Google;2;28/03/2025 01:38;gak bisa di bukak;negatif
Pengguna Google;5;28/03/2025 01:38;Mantap sekali;positif
Pengguna Google;3;28/03/2025 01:37;udah unduh 4 kalian masa gak jadi jadi siih buang buang paket ajaa,,!!!;negatif
Pengguna Google;5;28/03/2025 01:35;kalau boleh fitur gratisnya lebih banyak lagi,biar makin laris;netral
Pengguna Google;5;28/03/2025 01:30;cap cut aou suka sama cap cut;positif
Pengguna Google;2;28/03/2025 01:12;menebalkan yg versi sekarang;negatif
Pengguna Google;5;28/03/2025 01:10;sumpah mantap bangettt;positif
Pengguna Google;1;28/03/2025 01:09;Hilangkan pro;netral
Pengguna Google;5;28/03/2025 01:06;bagus bangett;positif
;;;;
Pengguna Google;5;28/03/2025 00:59;Alhamdulillah, sangat membantu sekali dalam pengeditan, terima kasih juga untuk kesempatannya memakai templat pro secara gratis???? akun cupcut : chusnul lpm;positif
Pengguna Google;5;28/03/2025 00:58;wow bagus banget hasil editan nya suka banget ??????????;positif
Pengguna Google;5;28/03/2025 00:55;bagus banget ya aku sangat suka;positif
Pengguna Google;5;28/03/2025 00:54;bagus karena ada JJ nya;positif
Pengguna Google;4;28/03/2025 00:50;Karena banyak iklan di apk cap cut, mohon dihilangkan dan jika memakai mode pro harus mengeluarkan badget;negatif
Pengguna Google;5;28/03/2025 00:41;Bagus sih 10/10 gaada lemot;positif
Pengguna Google;1;28/03/2025 00:36;semakin hari semakin lemot ,tapi tenang...masih ada Canva,sebagai saingan Capcut;negatif
Pengguna Google;1;28/03/2025 00:30;karena suka Ngebung dan eror pas aku coba yang pro sama aja masih suka Ngebung.;negatif
Pengguna Google;3;28/03/2025 00:29;aplikasi ini sangat lah berguna dan bagus untuk mengedit foto dan video namun aplikasi ini terlalu berat untuk di gunakan pada hp yang mempunyai ram kecil, capcut mendadak jadi pro semua ya? padahal sebelumnya fitur yang ada di capcut ini tidak semuanya harus di lakukan dengan pro, saya akui aplikasi ini sangat lah berguna, kreatif, bagus, akan tetapi ada yang tidak saya sukai dari aplikasi capcut ini;netral
Pengguna Google;1;28/03/2025 00:27;bangkrut aja lu sekalian dikit dikit iklan dikit dikit capcut pro, disuruh liat iklan buat download vid masih mnding bisa tulisan nya tidak ada internet pdhal internet gw aja sinyalnya bagus;negatif
Pengguna Google;5;28/03/2025 00:22;Good;positif
Pengguna Google;4;28/03/2025 00:22;karena bagus sekali terimakasih atas jj yg bagus nya capcut;positif
Pengguna Google;1;28/03/2025 00:19;semua aja premium, yaallah pelit bgt ni aplikasi;negatif
Pengguna Google;3;28/03/2025 00:19;aplikasi nya bagus cuma banyak iklan dan ada pro jadi aku kasih rating bintang 3 ya thanks;netral
Pengguna Google;1;28/03/2025 00:18;Aplikasi sangat bagus dan mantap, Tolong donk, level volumenya bisa kelihatan, dan pengaturan volumenya jg besar kecil, dan volumenya terlalu kecil pada saat mengedit, tolong diperbaiki;positif
Pengguna Google;4;28/03/2025 00:12;capcut ini bagus banget editan banya video Banyak seru pokok nya;positif
Pengguna Google;3;28/03/2025 00:12;?????????? ???????????? ???????????????? ??????;positif
Pengguna Google;5;28/03/2025 00:09;seru buangetttttt bisa ngedit vidio jadi gampang deh tinggal scroll scroll ???????????????;positif
Pengguna Google;1;28/03/2025 00:07;kebanyakan iklan gak jelass;negatif
Pengguna Google;5;28/03/2025 00:05;bagus banget sih aku kasih reting 5 karena sebagus itu ,tapi yang harus di hapus tu kaya pembaruan nya bikin habis koutaaaaa;positif
Pengguna Google;1;27/03/2025 23:39;gambar selalu tidak muncul disaat saya menggunakan template;negatif
Pengguna Google;5;27/03/2025 23:38;bagus;positif
Pengguna Google;5;27/03/2025 23:38;sy memakai capcut ini sangat bagus;positif
Pengguna Google;1;27/03/2025 23:38;paan si apk banyak update;negatif
Pengguna Google;5;27/03/2025 23:36;sangat bagus;positif
Pengguna Google;1;27/03/2025 23:34;ga sekalian apk berbayar?,nanggung amat;negatif
Pengguna Google;1;27/03/2025 23:34;banyak sekali iklan, fitur berbayar.;negatif
Pengguna Google;5;27/03/2025 23:34;bagus;positif
Pengguna Google;5;27/03/2025 23:33;aesthetiq;positif
Pengguna Google;5;27/03/2025 23:27;Terimakasih buat kalian semua, saya bisa hidup karna aplikasi ini, yang sudah memberi saya pengalaman dalam mencari uang, saya sebagai konten kreator sangat berterimakasih, terimakasih capcut.... sampai jumpa lagi di capcut ya???;positif
Pengguna Google;1;27/03/2025 23:25;apk berat,download gratis pake bayar;negatif
Pengguna Google;5;27/03/2025 23:24;Ok;netral
Pengguna Google;5;27/03/2025 23:24;bagus sih tapi kurang banget;negatif
Pengguna Google;3;27/03/2025 23:12;baguss;positif
Pengguna Google;3;27/03/2025 23:12;cakep;positif
Pengguna Google;5;27/03/2025 23:05;Luaaaaar byaasaa ????;positif
Pengguna Google;4;27/03/2025 23:02;"aplikasinya baguss, template nya juga menarik"" tetapi hanya ada 1 yg saya kurg suka yaitu fitur stabilizer yg dlunya gratis sekarang hrus berbayar dlu sblm memakai, dan ya msih bnyak lagi fitur""yg dlunya gratis sekarang jdi hrus PRO kalau mau pake??";netral
Pengguna Google;5;27/03/2025 22:59;aplikasi terpercaya untuk vidio editing. saya suka;positif
Pengguna Google;5;27/03/2025 22:56;menurutku ini baguss good joob!!???????;positif
Pengguna Google;1;27/03/2025 22:49;kebelet haji lu ya,padahal dulu sebelum update lebih bagus dan ngasih ruang buat pemula belajar, sekarang mah apaan udah mahal dikit dikit iklan gajelas;negatif
